Brand,Category_Name,Color,Discount,Gender,ProductID,Product_Description,Product_Name,SKU,Selling_Price,Size,Sub-Category,error_reason
Milton,Home & Kitchen,Maroon,30,nan,PROD_00911,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Milton Refrigerators Pro,SKU-HOM-0911,16874.9,nan,Refrigerators,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Navy,5,nan,PROD_00866,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Milton Home Furnitures Advanced,SKU-HOM-0866,45750.1,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Navy,5,nan,PROD_00869,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Milton Home Furnitures Deluxe,SKU-HOM-0869,26780.5,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Navy,20,nan,PROD_00971,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Milton Washing Machines Advanced,SKU-HOM-0971,62403.2,nan,Washing Machines,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Navy,25,nan,PROD_00804,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Milton Kitchen Appliances Classic,SKU-HOM-0804,14221.5,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Navy,30,nan,PROD_00937,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Milton Refrigerators Pro,SKU-HOM-0937,43377.6,nan,Refrigerators,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Pink,5,nan,PROD_00938,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Milton Refrigerators Pro,SKU-HOM-0938,26701.65,nan,Refrigerators,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Pink,10,nan,PROD_00854,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Milton Home Furnitures Pro,SKU-HOM-0854,77545.8,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Pink,30,nan,PROD_00897,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Milton Air Conditioners Deluxe,SKU-HOM-0897,14945.7,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Red,5,nan,PROD_00793,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Milton Kitchen Appliances Deluxe,SKU-HOM-0793,73813.1,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Red,15,nan,PROD_00805,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Milton Kitchen Appliances Classic,SKU-HOM-0805,17895.05,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Red,20,nan,PROD_00879,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Milton Home Furnitures Pro,SKU-HOM-0879,20064.0,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Red,20,nan,PROD_00942,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Milton Refrigerators Advanced,SKU-HOM-0942,69520.8,nan,Refrigerators,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Red,25,nan,PROD_00835,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Milton Kitchen Appliances Pro,SKU-HOM-0835,68939.25,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,Red,25,nan,PROD_00963,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Milton Washing Machines Premium,SKU-HOM-0963,62582.25,nan,Washing Machines,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,White,20,nan,PROD_00973,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Milton Washing Machines Advanced,SKU-HOM-0973,47000.8,nan,Washing Machines,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,White,25,nan,PROD_00976,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Milton Washing Machines Advanced,SKU-HOM-0976,7281.0,nan,Washing Machines,Gender: invalid value | Size: invalid value
Milton,Home & Kitchen,White,30,nan,PROD_00896,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Milton Air Conditioners Premium,SKU-HOM-0896,42000.7,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Beige,20,nan,PROD_00988,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Nike Fitness Accessories Deluxe,SKU-SPO-0988,22388.0,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Beige,20,nan,PROD_01023,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Nike Cricket Pro,SKU-SPO-1023,30473.6,nan,Cricket,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Beige,20,nan,PROD_01042,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Nike Badminton Pro,SKU-SPO-1042,54827.2,nan,Badminton,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Black,20,nan,PROD_00983,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Nike Fitness Accessories Pro,SKU-SPO-0983,69791.2,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Blue,10,nan,PROD_00984,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Nike Fitness Accessories Classic,SKU-SPO-0984,12902.4,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Blue,15,nan,PROD_01029,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Nike Cricket Advanced,SKU-SPO-1029,18123.7,nan,Cricket,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Green,15,nan,PROD_01072,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Nike Cardio Equipment Premium,SKU-SPO-1072,59160.0,nan,Cardio Equipment,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Green,15,nan,PROD_01080,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Nike Cardio Equipment Advanced,SKU-SPO-1080,54829.25,nan,Cardio Equipment,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Grey,10,nan,PROD_01019,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Nike Cricket Advanced,SKU-SPO-1019,67219.2,nan,Cricket,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Grey,30,nan,PROD_00996,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Nike Fitness Accessories Premium,SKU-SPO-0996,52645.6,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Maroon,15,nan,PROD_01074,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Nike Cardio Equipment Classic,SKU-SPO-1074,18920.15,nan,Cardio Equipment,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Maroon,25,nan,PROD_01033,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Nike Cricket Classic,SKU-SPO-1033,52560.75,nan,Cricket,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Navy,15,nan,PROD_01058,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Nike Badminton Classic,SKU-SPO-1058,40248.35,nan,Badminton,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Navy,20,nan,PROD_00992,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Nike Fitness Accessories Classic,SKU-SPO-0992,54239.2,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Navy,20,nan,PROD_01009,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Nike Fitness Accessories Pro,SKU-SPO-1009,33456.0,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Pink,10,nan,PROD_01011,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Nike Cricket Pro,SKU-SPO-1011,45366.3,nan,Cricket,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,Red,30,nan,PROD_01048,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Nike Badminton Deluxe,SKU-SPO-1048,29476.3,nan,Badminton,Gender: invalid value | Size: invalid value
Nike,Sports & Fitness,White,20,nan,PROD_01043,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Nike Badminton Classic,SKU-SPO-1043,7276.8,nan,Badminton,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Beige,15,nan,PROD_00511,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Laptops Classic,SKU-ELE-0511,31533.3,nan,Laptops,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Beige,25,nan,PROD_00710,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus Mobiles Pro,SKU-ELE-0710,74329.5,nan,Mobiles,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Black,5,nan,PROD_00759,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus Watches Pro,SKU-ELE-0759,88046.0,nan,Watches,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Black,15,nan,PROD_00529,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Laptops Classic,SKU-ELE-0529,9072.05,nan,Laptops,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Black,25,nan,PROD_00770,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Watches Advanced,SKU-ELE-0770,48747.0,nan,Watches,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Black,25,nan,PROD_00779,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Watches Advanced,SKU-ELE-0779,17991.75,nan,Watches,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Black,30,nan,PROD_00626,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Headphones Advanced,SKU-ELE-0626,42687.4,nan,Headphones,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Blue,10,nan,PROD_00704,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Mobiles Advanced,SKU-ELE-0704,14698.8,nan,Mobiles,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Blue,20,nan,PROD_00500,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus Computers Pro,SKU-ELE-0500,74180.8,nan,Computers,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Blue,20,nan,PROD_00536,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Laptops Advanced,SKU-ELE-0536,46725.6,nan,Laptops,Gender: invalid value | Size: invalid value
